fid,InputID,TargetID,Distance,Busstops_Count_Pointsdensity,Company_Count_Pointsdensity,Daily_Count_Pointsdensity,Green_Count_Densitypoints,Hospital_Count_Pointsdensity,Restuarant_Count_Pointsdensity,Sample_Count_Pointsdensity,Shops_Count_Pointsdensity,Subway_Count_Pointsdensity,Merged_pm25mean,Merged_pm10mean,Merged_no2mean,Merged_so2mean
"481","420103004000",1333A,15534.0963990156,0.000101613783217292,0.000159678802198601,0.000120484914386217,5.80650189813096e-06,5.51617680322441e-05,1.45162547453274e-05,1.74195056943929e-05,1.45162547453274e-05,0,,,,
"482","420103004000",1334A,51196.4921684767,0.000101613783217292,0.000159678802198601,0.000120484914386217,5.80650189813096e-06,5.51617680322441e-05,1.45162547453274e-05,1.74195056943929e-05,1.45162547453274e-05,0,,,,
"483","420103004000",1332A,11452.9223741338,0.000101613783217292,0.000159678802198601,0.000120484914386217,5.80650189813096e-06,5.51617680322441e-05,1.45162547453274e-05,1.74195056943929e-05,1.45162547453274e-05,0,,,,
"484","420103004000",1325A,6439.65139623178,0.000101613783217292,0.000159678802198601,0.000120484914386217,5.80650189813096e-06,5.51617680322441e-05,1.45162547453274e-05,1.74195056943929e-05,1.45162547453274e-05,0,,,,
"485","420103004000",1330A,14087.6525720141,0.000101613783217292,0.000159678802198601,0.000120484914386217,5.80650189813096e-06,5.51617680322441e-05,1.45162547453274e-05,1.74195056943929e-05,1.45162547453274e-05,0,,,,
"486","420103004000",1327A,3540.14336389468,0.000101613783217292,0.000159678802198601,0.000120484914386217,5.80650189813096e-06,5.51617680322441e-05,1.45162547453274e-05,1.74195056943929e-05,1.45162547453274e-05,0,,,,
"487","420103004000",1331A,11292.4169835111,0.000101613783217292,0.000159678802198601,0.000120484914386217,5.80650189813096e-06,5.51617680322441e-05,1.45162547453274e-05,1.74195056943929e-05,1.45162547453274e-05,0,,,,
"488","420103004000",1326A,3530.53007574703,0.000101613783217292,0.000159678802198601,0.000120484914386217,5.80650189813096e-06,5.51617680322441e-05,1.45162547453274e-05,1.74195056943929e-05,1.45162547453274e-05,0,,,,
"489","420103004000",1329A,11600.3977127248,0.000101613783217292,0.000159678802198601,0.000120484914386217,5.80650189813096e-06,5.51617680322441e-05,1.45162547453274e-05,1.74195056943929e-05,1.45162547453274e-05,0,,,,
"490","420103004000",1328A,4897.46553596636,0.000101613783217292,0.000159678802198601,0.000120484914386217,5.80650189813096e-06,5.51617680322441e-05,1.45162547453274e-05,1.74195056943929e-05,1.45162547453274e-05,0,,,,
"491","420103002000",1333A,15712.8774039927,0.000135601692461933,0.000166159820340678,0.000234915608067856,1.90988299242159e-05,1.71889469317943e-05,3.43778938635886e-05,3.81976598484318e-06,3.43778938635886e-05,1.90988299242159e-06,,,,
"492","420103002000",1334A,51647.6264351676,0.000135601692461933,0.000166159820340678,0.000234915608067856,1.90988299242159e-05,1.71889469317943e-05,3.43778938635886e-05,3.81976598484318e-06,3.43778938635886e-05,1.90988299242159e-06,,,,
"493","420103002000",1332A,11399.6420905903,0.000135601692461933,0.000166159820340678,0.000234915608067856,1.90988299242159e-05,1.71889469317943e-05,3.43778938635886e-05,3.81976598484318e-06,3.43778938635886e-05,1.90988299242159e-06,,,,
"494","420103002000",1325A,6088.56672417819,0.000135601692461933,0.000166159820340678,0.000234915608067856,1.90988299242159e-05,1.71889469317943e-05,3.43778938635886e-05,3.81976598484318e-06,3.43778938635886e-05,1.90988299242159e-06,,,,
"495","420103002000",1330A,14543.8442091227,0.000135601692461933,0.000166159820340678,0.000234915608067856,1.90988299242159e-05,1.71889469317943e-05,3.43778938635886e-05,3.81976598484318e-06,3.43778938635886e-05,1.90988299242159e-06,,,,
"496","420103002000",1327A,3144.26702029909,0.000135601692461933,0.000166159820340678,0.000234915608067856,1.90988299242159e-05,1.71889469317943e-05,3.43778938635886e-05,3.81976598484318e-06,3.43778938635886e-05,1.90988299242159e-06,,,,
"497","420103002000",1331A,10842.8762809722,0.000135601692461933,0.000166159820340678,0.000234915608067856,1.90988299242159e-05,1.71889469317943e-05,3.43778938635886e-05,3.81976598484318e-06,3.43778938635886e-05,1.90988299242159e-06,,,,
"498","420103002000",1326A,3991.58114600507,0.000135601692461933,0.000166159820340678,0.000234915608067856,1.90988299242159e-05,1.71889469317943e-05,3.43778938635886e-05,3.81976598484318e-06,3.43778938635886e-05,1.90988299242159e-06,,,,
"499","420103002000",1329A,11171.1855963763,0.000135601692461933,0.000166159820340678,0.000234915608067856,1.90988299242159e-05,1.71889469317943e-05,3.43778938635886e-05,3.81976598484318e-06,3.43778938635886e-05,1.90988299242159e-06,,,,
"500","420103002000",1328A,5120.788827078,0.000135601692461933,0.000166159820340678,0.000234915608067856,1.90988299242159e-05,1.71889469317943e-05,3.43778938635886e-05,3.81976598484318e-06,3.43778938635886e-05,1.90988299242159e-06,,,,
"501","420103007000",1333A,13638.5509170899,0.000148085071942734,0.00041104826030165,9.15434990191448e-05,3.58994113800568e-06,9.87233812951561e-05,9.87233812951561e-06,2.42321026815383e-05,9.87233812951561e-06,8.9748528450142e-07,,,,
"502","420103007000",1334A,50826.8590045533,0.000148085071942734,0.00041104826030165,9.15434990191448e-05,3.58994113800568e-06,9.87233812951561e-05,9.87233812951561e-06,2.42321026815383e-05,9.87233812951561e-06,8.9748528450142e-07,,,,
"503","420103007000",1332A,13541.7547429237,0.000148085071942734,0.00041104826030165,9.15434990191448e-05,3.58994113800568e-06,9.87233812951561e-05,9.87233812951561e-06,2.42321026815383e-05,9.87233812951561e-06,8.9748528450142e-07,,,,
"504","420103007000",1325A,7890.38265549072,0.000148085071942734,0.00041104826030165,9.15434990191448e-05,3.58994113800568e-06,9.87233812951561e-05,9.87233812951561e-06,2.42321026815383e-05,9.87233812951561e-06,8.9748528450142e-07,,,,
"505","420103007000",1330A,14761.487660942,0.000148085071942734,0.00041104826030165,9.15434990191448e-05,3.58994113800568e-06,9.87233812951561e-05,9.87233812951561e-06,2.42321026815383e-05,9.87233812951561e-06,8.9748528450142e-07,,,,
"506","420103007000",1327A,2988.40022799261,0.000148085071942734,0.00041104826030165,9.15434990191448e-05,3.58994113800568e-06,9.87233812951561e-05,9.87233812951561e-06,2.42321026815383e-05,9.87233812951561e-06,8.9748528450142e-07,,,,
"507","420103007000",1331A,11902.1131594734,0.000148085071942734,0.00041104826030165,9.15434990191448e-05,3.58994113800568e-06,9.87233812951561e-05,9.87233812951561e-06,2.42321026815383e-05,9.87233812951561e-06,8.9748528450142e-07,,,,
"508","420103007000",1326A,3950.63474804337,0.000148085071942734,0.00041104826030165,9.15434990191448e-05,3.58994113800568e-06,9.87233812951561e-05,9.87233812951561e-06,2.42321026815383e-05,9.87233812951561e-06,8.9748528450142e-07,,,,
"509","420103007000",1329A,12461.3105987954,0.000148085071942734,0.00041104826030165,9.15434990191448e-05,3.58994113800568e-06,9.87233812951561e-05,9.87233812951561e-06,2.42321026815383e-05,9.87233812951561e-06,8.9748528450142e-07,,,,
"510","420103007000",1328A,6895.51685585681,0.000148085071942734,0.00041104826030165,9.15434990191448e-05,3.58994113800568e-06,9.87233812951561e-05,9.87233812951561e-06,2.42321026815383e-05,9.87233812951561e-06,8.9748528450142e-07,,,,
"511","420102006000",1333A,16691.4355677968,7.93416280724377e-05,7.69732212643052e-05,5.98022719053448e-05,1.0065728934563e-05,2.78287799955565e-05,2.96050851016558e-06,7.1052204243974e-06,2.96050851016558e-06,5.92101702033117e-07,,,,
"512","420102006000",1334A,54886.4509802545,7.93416280724377e-05,7.69732212643052e-05,5.98022719053448e-05,1.0065728934563e-05,2.78287799955565e-05,2.96050851016558e-06,7.1052204243974e-06,2.96050851016558e-06,5.92101702033117e-07,,,,
"513","420102006000",1332A,12482.6320207594,7.93416280724377e-05,7.69732212643052e-05,5.98022719053448e-05,1.0065728934563e-05,2.78287799955565e-05,2.96050851016558e-06,7.1052204243974e-06,2.96050851016558e-06,5.92101702033117e-07,,,,
"514","420102006000",1325A,5088.10873158628,7.93416280724377e-05,7.69732212643052e-05,5.98022719053448e-05,1.0065728934563e-05,2.78287799955565e-05,2.96050851016558e-06,7.1052204243974e-06,2.96050851016558e-06,5.92101702033117e-07,,,,
"515","420102006000",1330A,18184.3098355682,7.93416280724377e-05,7.69732212643052e-05,5.98022719053448e-05,1.0065728934563e-05,2.78287799955565e-05,2.96050851016558e-06,7.1052204243974e-06,2.96050851016558e-06,5.92101702033117e-07,,,,
"516","420102006000",1327A,1262.78433411668,7.93416280724377e-05,7.69732212643052e-05,5.98022719053448e-05,1.0065728934563e-05,2.78287799955565e-05,2.96050851016558e-06,7.1052204243974e-06,2.96050851016558e-06,5.92101702033117e-07,,,,
"517","420102006000",1331A,7872.0555640174,7.93416280724377e-05,7.69732212643052e-05,5.98022719053448e-05,1.0065728934563e-05,2.78287799955565e-05,2.96050851016558e-06,7.1052204243974e-06,2.96050851016558e-06,5.92101702033117e-07,,,,
"518","420102006000",1326A,7504.14922357859,7.93416280724377e-05,7.69732212643052e-05,5.98022719053448e-05,1.0065728934563e-05,2.78287799955565e-05,2.96050851016558e-06,7.1052204243974e-06,2.96050851016558e-06,5.92101702033117e-07,,,,
"519","420102006000",1329A,8560.61454134965,7.93416280724377e-05,7.69732212643052e-05,5.98022719053448e-05,1.0065728934563e-05,2.78287799955565e-05,2.96050851016558e-06,7.1052204243974e-06,2.96050851016558e-06,5.92101702033117e-07,,,,
"520","420102006000",1328A,8121.17131739018,7.93416280724377e-05,7.69732212643052e-05,5.98022719053448e-05,1.0065728934563e-05,2.78287799955565e-05,2.96050851016558e-06,7.1052204243974e-06,2.96050851016558e-06,5.92101702033117e-07,,,,
"521","420102014000",1333A,13634.9015698516,0.000112613118135153,0.000202906519162438,7.60899446859144e-05,3.04359778743657e-06,5.88428905571071e-05,4.05813038324877e-06,1.52179889371829e-05,4.05813038324877e-06,0,,,,
"522","420102014000",1334A,51758.0457810022,0.000112613118135153,0.000202906519162438,7.60899446859144e-05,3.04359778743657e-06,5.88428905571071e-05,4.05813038324877e-06,1.52179889371829e-05,4.05813038324877e-06,0,,,,
"523","420102014000",1332A,14043.731729103,0.000112613118135153,0.000202906519162438,7.60899446859144e-05,3.04359778743657e-06,5.88428905571071e-05,4.05813038324877e-06,1.52179889371829e-05,4.05813038324877e-06,0,,,,
"524","420102014000",1325A,7779.41611396435,0.000112613118135153,0.000202906519162438,7.60899446859144e-05,3.04359778743657e-06,5.88428905571071e-05,4.05813038324877e-06,1.52179889371829e-05,4.05813038324877e-06,0,,,,
"525","420102014000",1330A,15958.4689601809,0.000112613118135153,0.000202906519162438,7.60899446859144e-05,3.04359778743657e-06,5.88428905571071e-05,4.05813038324877e-06,1.52179889371829e-05,4.05813038324877e-06,0,,,,
"526","420102014000",1327A,2119.4227381401,0.000112613118135153,0.000202906519162438,7.60899446859144e-05,3.04359778743657e-06,5.88428905571071e-05,4.05813038324877e-06,1.52179889371829e-05,4.05813038324877e-06,0,,,,
"527","420102014000",1331A,11214.2801257112,0.000112613118135153,0.000202906519162438,7.60899446859144e-05,3.04359778743657e-06,5.88428905571071e-05,4.05813038324877e-06,1.52179889371829e-05,4.05813038324877e-06,0,,,,
"528","420102014000",1326A,5158.30418065342,0.000112613118135153,0.000202906519162438,7.60899446859144e-05,3.04359778743657e-06,5.88428905571071e-05,4.05813038324877e-06,1.52179889371829e-05,4.05813038324877e-06,0,,,,
"529","420102014000",1329A,11897.7689693239,0.000112613118135153,0.000202906519162438,7.60899446859144e-05,3.04359778743657e-06,5.88428905571071e-05,4.05813038324877e-06,1.52179889371829e-05,4.05813038324877e-06,0,,,,
"530","420102014000",1328A,7831.66141624995,0.000112613118135153,0.000202906519162438,7.60899446859144e-05,3.04359778743657e-06,5.88428905571071e-05,4.05813038324877e-06,1.52179889371829e-05,4.05813038324877e-06,0,,,,
"531","420102016000",1333A,23336.4259661274,2.90383202073616e-06,1.88749081347851e-05,2.54085301814414e-06,6.35213254536035e-07,1.54266076101609e-06,6.35213254536035e-07,2.72234251944015e-07,6.35213254536035e-07,1.8148950129601e-07,,,,
"532","420102016000",1334A,64716.7655250652,2.90383202073616e-06,1.88749081347851e-05,2.54085301814414e-06,6.35213254536035e-07,1.54266076101609e-06,6.35213254536035e-07,2.72234251944015e-07,6.35213254536035e-07,1.8148950129601e-07,,,,
"533","420102016000",1332A,18845.3205859147,2.90383202073616e-06,1.88749081347851e-05,2.54085301814414e-06,6.35213254536035e-07,1.54266076101609e-06,6.35213254536035e-07,2.72234251944015e-07,6.35213254536035e-07,1.8148950129601e-07,,,,
"534","420102016000",1325A,11453.2241831162,2.90383202073616e-06,1.88749081347851e-05,2.54085301814414e-06,6.35213254536035e-07,1.54266076101609e-06,6.35213254536035e-07,2.72234251944015e-07,6.35213254536035e-07,1.8148950129601e-07,,,,
"535","420102016000",1330A,28606.7709192119,2.90383202073616e-06,1.88749081347851e-05,2.54085301814414e-06,6.35213254536035e-07,1.54266076101609e-06,6.35213254536035e-07,2.72234251944015e-07,6.35213254536035e-07,1.8148950129601e-07,,,,
"536","420102016000",1327A,11251.0279991884,2.90383202073616e-06,1.88749081347851e-05,2.54085301814414e-06,6.35213254536035e-07,1.54266076101609e-06,6.35213254536035e-07,2.72234251944015e-07,6.35213254536035e-07,1.8148950129601e-07,,,,
"537","420102016000",1331A,6341.03929346694,2.90383202073616e-06,1.88749081347851e-05,2.54085301814414e-06,6.35213254536035e-07,1.54266076101609e-06,6.35213254536035e-07,2.72234251944015e-07,6.35213254536035e-07,1.8148950129601e-07,,,,
"538","420102016000",1326A,17910.018716391,2.90383202073616e-06,1.88749081347851e-05,2.54085301814414e-06,6.35213254536035e-07,1.54266076101609e-06,6.35213254536035e-07,2.72234251944015e-07,6.35213254536035e-07,1.8148950129601e-07,,,,
"539","420102016000",1329A,7776.14243816494,2.90383202073616e-06,1.88749081347851e-05,2.54085301814414e-06,6.35213254536035e-07,1.54266076101609e-06,6.35213254536035e-07,2.72234251944015e-07,6.35213254536035e-07,1.8148950129601e-07,,,,
"540","420102016000",1328A,17863.4202814437,2.90383202073616e-06,1.88749081347851e-05,2.54085301814414e-06,6.35213254536035e-07,1.54266076101609e-06,6.35213254536035e-07,2.72234251944015e-07,6.35213254536035e-07,1.8148950129601e-07,,,,
"541","420102008000",1333A,14955.6013018836,0.000191935893651965,0.000170410372868567,0.000177585546463033,1.7937933986165e-06,0.000159647612476868,1.4350347188932e-05,4.84324217626455e-05,1.4350347188932e-05,0,,,,
"542","420102008000",1334A,52505.9026216477,0.000191935893651965,0.000170410372868567,0.000177585546463033,1.7937933986165e-06,0.000159647612476868,1.4350347188932e-05,4.84324217626455e-05,1.4350347188932e-05,0,,,,
"543","420102008000",1332A,12808.7038379855,0.000191935893651965,0.000170410372868567,0.000177585546463033,1.7937933986165e-06,0.000159647612476868,1.4350347188932e-05,4.84324217626455e-05,1.4350347188932e-05,0,,,,
"544","420102008000",1325A,6457.13854181571,0.000191935893651965,0.000170410372868567,0.000177585546463033,1.7937933986165e-06,0.000159647612476868,1.4350347188932e-05,4.84324217626455e-05,1.4350347188932e-05,0,,,,
"545","420102008000",1330A,16069.0135664036,0.000191935893651965,0.000170410372868567,0.000177585546463033,1.7937933986165e-06,0.000159647612476868,1.4350347188932e-05,4.84324217626455e-05,1.4350347188932e-05,0,,,,
"546","420102008000",1327A,1419.83842556268,0.000191935893651965,0.000170410372868567,0.000177585546463033,1.7937933986165e-06,0.000159647612476868,1.4350347188932e-05,4.84324217626455e-05,1.4350347188932e-05,0,,,,
"547","420102008000",1331A,10195.0055889566,0.000191935893651965,0.000170410372868567,0.000177585546463033,1.7937933986165e-06,0.000159647612476868,1.4350347188932e-05,4.84324217626455e-05,1.4350347188932e-05,0,,,,
"548","420102008000",1326A,5269.46910396297,0.000191935893651965,0.000170410372868567,0.000177585546463033,1.7937933986165e-06,0.000159647612476868,1.4350347188932e-05,4.84324217626455e-05,1.4350347188932e-05,0,,,,
"549","420102008000",1329A,10776.4230708384,0.000191935893651965,0.000170410372868567,0.000177585546463033,1.7937933986165e-06,0.000159647612476868,1.4350347188932e-05,4.84324217626455e-05,1.4350347188932e-05,0,,,,
"550","420102008000",1328A,7007.07287082878,0.000191935893651965,0.000170410372868567,0.000177585546463033,1.7937933986165e-06,0.000159647612476868,1.4350347188932e-05,4.84324217626455e-05,1.4350347188932e-05,0,,,,
"551","420102002000",1333A,14974.3886947144,0.000237980587719398,0.000229844499250359,0.000301035273354453,3.86464202279365e-05,9.55990395112114e-05,2.2374243289858e-05,2.64422875243776e-05,2.2374243289858e-05,0,,,,
"552","420102002000",1334A,51924.8504183383,0.000237980587719398,0.000229844499250359,0.000301035273354453,3.86464202279365e-05,9.55990395112114e-05,2.2374243289858e-05,2.64422875243776e-05,2.2374243289858e-05,0,,,,
"553","420102002000",1332A,12429.3547859879,0.000237980587719398,0.000229844499250359,0.000301035273354453,3.86464202279365e-05,9.55990395112114e-05,2.2374243289858e-05,2.64422875243776e-05,2.2374243289858e-05,0,,,,
"554","420102002000",1325A,6513.84725309836,0.000237980587719398,0.000229844499250359,0.000301035273354453,3.86464202279365e-05,9.55990395112114e-05,2.2374243289858e-05,2.64422875243776e-05,2.2374243289858e-05,0,,,,
"555","420102002000",1330A,15309.5476051026,0.000237980587719398,0.000229844499250359,0.000301035273354453,3.86464202279365e-05,9.55990395112114e-05,2.2374243289858e-05,2.64422875243776e-05,2.2374243289858e-05,0,,,,
"556","420102002000",1327A,2180.53687977544,0.000237980587719398,0.000229844499250359,0.000301035273354453,3.86464202279365e-05,9.55990395112114e-05,2.2374243289858e-05,2.64422875243776e-05,2.2374243289858e-05,0,,,,
"557","420102002000",1331A,10667.2204516008,0.000237980587719398,0.000229844499250359,0.000301035273354453,3.86464202279365e-05,9.55990395112114e-05,2.2374243289858e-05,2.64422875243776e-05,2.2374243289858e-05,0,,,,
"558","420102002000",1326A,4535.79769463649,0.000237980587719398,0.000229844499250359,0.000301035273354453,3.86464202279365e-05,9.55990395112114e-05,2.2374243289858e-05,2.64422875243776e-05,2.2374243289858e-05,0,,,,
